"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/nodes/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/redirect/nodes/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}/{path:*}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}/{path:*}","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}/{path:*}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}/{path:*}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}/{path:*}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}/{path:*}","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}/{path:*}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}/{path:*}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/events","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/nodes","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/replicationcontrollers","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/secrets","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/events/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/events/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/events/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/bindings","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/resourcequotausages","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/services","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/services","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/services","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/replicationcontrollers/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/events","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
