Google Cloud Platform,compute,/{project}/aggregated/addresses,GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/regions/{region}/addresses/{address},DELETE,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/regions/{region}/addresses/{address},GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/regions/{region}/addresses,POST,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/regions/{region}/addresses,GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/aggregated/autoscalers,GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/zones/{zone}/autoscalers/{autoscaler},DELETE,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/zones/{zone}/autoscalers/{autoscaler},GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/zones/{zone}/autoscalers,POST,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/zones/{zone}/autoscalers,GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/zones/{zone}/autoscalers,PATCH,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/zones/{zone}/autoscalers,PUT,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices/{backendService},DELETE,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices/{backendService},GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices/{backendService}/getHealth,POST,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices,POST,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices,GET,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices/{backendService},PATCH,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/global/backendServices/{backendService},PUT,https://cloud.google.com/compute/docs/reference/latest/
Google Cloud Platform,compute,/{project}/aggregated/diskTypes,GET,https://cloud.google.com/compute/docs/reference/latest/
