"OCCI","Monitoring","http://occi.provider.com/sensor/","GET","Monitoring.occie","Retrieves all sensor instances."
"OCCI","Monitoring","http://occi.provider.com/sensor/","POST","Monitoring.occie","Creates a new sensor instance."
"OCCI","Monitoring","http://occi.provider.com/sensor/","DELETE","Monitoring.occie","Removes all sensor instances."
"OCCI","Monitoring","http://occi.provider.com/sensor/{sensor_id}","GET","Monitoring.occie","Retrieves this sensor instance."
"OCCI","Monitoring","http://occi.provider.com/sensor/{sensor_id}","POST","Monitoring.occie","Updates partially this sensor instance."
"OCCI","Monitoring","http://occi.provider.com/sensor/{sensor_id}","PUT","Monitoring.occie","Creates/Updates a sensor instance."
"OCCI","Monitoring","http://occi.provider.com/sensor/{sensor_id}","DELETE","Monitoring.occie","Deletes this sensor instance."
"OCCI","Monitoring","http://occi.provider.com/collector/","GET","Monitoring.occie","Retrieves all collector instances."
"OCCI","Monitoring","http://occi.provider.com/collector/","POST","Monitoring.occie","Creates a new collector instance."
"OCCI","Monitoring","http://occi.provider.com/collector/","DELETE","Monitoring.occie","Removes all collector instances."
"OCCI","Monitoring","http://occi.provider.com/collector/{collector_id}","GET","Monitoring.occie","Retrieves this collector instance."
"OCCI","Monitoring","http://occi.provider.com/collector/{collector_id}","POST","Monitoring.occie","Updates partially this collector instance."
"OCCI","Monitoring","http://occi.provider.com/collector/{collector_id}","PUT","Monitoring.occie","Creates/Updates a collector instance."
"OCCI","Monitoring","http://occi.provider.com/collector/{collector_id}","DELETE","Monitoring.occie","Deletes this collector instance."
"OCCI","Monitoring","http://occi.provider.com/metric/","GET","Monitoring.occie","Retrieves all instances having this metric mixin."
"OCCI","Monitoring","http://occi.provider.com/metric/","POST","Monitoring.occie","Adds an instance to this metric mixin collection."
"OCCI","Monitoring","http://occi.provider.com/metric/","PUT","Monitoring.occie","Updates this metric mixin collection."
"OCCI","Monitoring","http://occi.provider.com/metric/","DELETE","Monitoring.occie","Removes all instances of this metric mixin collection."
"OCCI","Monitoring","http://occi.provider.com/aggregator/","GET","Monitoring.occie","Retrieves all instances having this aggregator mixin."
"OCCI","Monitoring","http://occi.provider.com/aggregator/","POST","Monitoring.occie","Adds an instance to this aggregator mixin collection."
"OCCI","Monitoring","http://occi.provider.com/aggregator/","PUT","Monitoring.occie","Updates this aggregator mixin collection."
"OCCI","Monitoring","http://occi.provider.com/aggregator/","DELETE","Monitoring.occie","Removes all instances of this aggregator mixin collection."
"OCCI","Monitoring","http://occi.provider.com/publisher/","GET","Monitoring.occie","Retrieves all instances having this publisher mixin."
"OCCI","Monitoring","http://occi.provider.com/publisher/","POST","Monitoring.occie","Adds an instance to this publisher mixin collection."
"OCCI","Monitoring","http://occi.provider.com/publisher/","PUT","Monitoring.occie","Updates this publisher mixin collection."
"OCCI","Monitoring","http://occi.provider.com/publisher/","DELETE","Monitoring.occie","Removes all instances of this publisher mixin collection."
