OCCI,Platform,{provider_specific_path}/application/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/?action=start,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/?action=stop,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/{application_id},GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/{application_id},POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/{application_id},PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/{application_id},DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/{application_id}?action=start,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/application/{application_id}?action=stop,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/?action=start,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/?action=stop,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/{component_id},GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/{component_id},POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/{component_id},PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/{component_id},DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/{component_id}?action=start,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/component/{component_id}?action=stop,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/{componentlink_id},GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/{componentlink_id},POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/{componentlink_id},PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/componentlink/{componentlink_id},DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/app_tpl/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/app_tpl/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/app_tpl/,PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/app_tpl/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/res_tpl/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/res_tpl/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/res_tpl/,PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/res_tpl/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/database/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/database/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/database/,PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/database/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/databaselink/,GET,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/databaselink/,POST,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/databaselink/,PUT,https://redmine.ogf.org/attachments/222/platform.pdf
OCCI,Platform,{provider_specific_path}/databaselink/,DELETE,https://redmine.ogf.org/attachments/222/platform.pdf
