"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createTemplate&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createTemplate.html","Creates a template of a virtual machine. The virtual machine must be in a STOPPED state. A template created from this command is automatically designated as a private template visible to the account that created it."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createUser&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createUser.html","Creates a user for an account that already exists"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVMSnapshot&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVMSnapshot.html","Creates snapshot for a vm."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVPC&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVPC.html","Creates a VPC"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVPCOffering&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVPCOffering.html","Creates VPC offering"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVirtualRouterElement&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVirtualRouterElement.html","Create a virtual router element."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVlanIpRange&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVlanIpRange.html","Creates a VLAN IP range."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVolume&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVolume.html","Creates a disk volume from a disk offering. This disk volume must still be attached to a virtual machine to make use of it."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVolumeOnFiler&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVolumeOnFiler.html","Create a volume"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVpnConnection&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVpnConnection.html","Create site to site vpn connection"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVpnCustomerGateway&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVpnCustomerGateway.html","Creates site to site vpn customer gateway"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createVpnGateway&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createVpnGateway.html","Creates site to site vpn local gateway"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=createZone&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/createZone.html","Creates a Zone."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dedicateCluster&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dedicateCluster.html","Dedicate an existing cluster"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dedicateGuestVlanRange&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dedicateGuestVlanRange.html","Dedicates a guest vlan range to an account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dedicateHost&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dedicateHost.html","Dedicates a host."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dedicatePod&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dedicatePod.html","Dedicates a Pod."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dedicatePublicIpRange&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dedicatePublicIpRange.html","Dedicates a Public IP range to an account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dedicateZone&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dedicateZone.html","Dedicates a zones."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAccount&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAccount.html","Deletes a account, and all users associated with this account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAccountFromProject&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAccountFromProject.html","Deletes account from the project"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAffinityGroup&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAffinityGroup.html","Deletes affinity group"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAlerts&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAlerts.html","Delete one or more alerts."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAutoScalePolicy&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAutoScalePolicy.html","Deletes a autoscale policy."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAutoScaleVmGroup&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAutoScaleVmGroup.html","Deletes a autoscale vm group."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteAutoScaleVmProfile&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteAutoScaleVmProfile.html","Deletes a autoscale vm profile."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteBaremetalRct&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteBaremetalRct.html","deletes baremetal rack configuration text"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteBigSwitchBcfDevice&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteBigSwitchBcfDevice.html"," delete a BigSwitch BCF Controller device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteBrocadeVcsDevice&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteBrocadeVcsDevice.html"," delete a Brocade VCS Switch"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteCiscoAsa1000vResource&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteCiscoAsa1000vResource.html","Deletes a Cisco ASA 1000v appliance"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteCiscoNexusVSM&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteCiscoNexusVSM.html"," delete a Cisco Nexus VSM device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteCiscoVnmcResource&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteCiscoVnmcResource.html","Deletes a Cisco Vnmc controller"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteCluster&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteCluster.html","Deletes a cluster."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteCondition&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteCondition.html","Removes a condition"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteCounter&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteCounter.html","Deletes a counter"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteDiskOffering&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteDiskOffering.html","Updates a disk offering."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteDomain&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteDomain.html","Deletes a specified domain"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteEgressFirewallRule&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteEgressFirewallRule.html","Deletes an egress firewall rule"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteEvents&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteEvents.html","Delete one or more events."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteExternalFirewall&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteExternalFirewall.html","Deletes an external firewall appliance."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteExternalLoadBalancer&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteExternalLoadBalancer.html","Deletes a F5 external load balancer appliance added in a zone."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteF5LoadBalancer&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteF5LoadBalancer.html"," delete a F5 load balancer device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteFirewallRule&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteFirewallRule.html","Deletes a firewall rule"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteGlobalLoadBalancerRule&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteGlobalLoadBalancerRule.html","Deletes a global load balancer rule."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteHost&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteHost.html","Deletes a host."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteImageStore&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteImageStore.html","Deletes an image store or Secondary Storage."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteInstanceGroup&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteInstanceGroup.html","Deletes a vm group"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteIpForwardingRule&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteIpForwardingRule.html","Deletes an IP forwarding rule"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteIso&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteIso.html","Deletes an ISO file."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteLBHealthCheckPolicy&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteLBHealthCheckPolicy.html","Deletes a load balancer health check policy."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteLBStickinessPolicy&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteLBStickinessPolicy.html","Deletes a load balancer stickiness policy."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteLdapConfiguration&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteLdapConfiguration.html","Remove an Ldap Configuration"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteLoadBalancer&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteLoadBalancer.html","Deletes a load balancer"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteLoadBalancerRule&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteLoadBalancerRule.html","Deletes a load balancer rule."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetscalerLoadBalancer&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetscalerLoadBalancer.html"," delete a netscaler load balancer device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetwork&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetwork.html","Deletes a network"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetworkACL&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetworkACL.html","Deletes a network ACL"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetworkACLList&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetworkACLList.html","Deletes a network ACL"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetworkDevice&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetworkDevice.html","Deletes network device."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetworkOffering&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetworkOffering.html","Deletes a network offering."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNetworkServiceProvider&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNetworkServiceProvider.html","Deletes a Network Service Provider."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNiciraNvpDevice&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNiciraNvpDevice.html"," delete a nicira nvp device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteNuageVspDevice&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteNuageVspDevice.html","delete a nuage vsp device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteOpenDaylightController&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteOpenDaylightController.html","Removes an OpenDyalight controler"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePaloAltoFirewall&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePaloAltoFirewall.html"," delete a Palo Alto firewall device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePhysicalNetwork&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePhysicalNetwork.html","Deletes a Physical Network."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePod&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePod.html","Deletes a Pod."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePool&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePool.html","Delete a pool"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePortForwardingRule&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePortForwardingRule.html","Deletes a port forwarding rule"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePortableIpRange&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePortableIpRange.html","deletes a range of portable public IP's associated with a region"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deletePrivateGateway&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deletePrivateGateway.html","Deletes a Private gateway"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteProject&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteProject.html","Deletes a project"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteProjectInvitation&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteProjectInvitation.html","Deletes project invitation"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteRemoteAccessVpn&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteRemoteAccessVpn.html","Destroys a l2tp/ipsec remote access vpn"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteRole&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteRole.html","Deletes a role"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteRolePermission&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteRolePermission.html","Deletes a role permission"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSSHKeyPair&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSSHKeyPair.html","Deletes a keypair by name"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSecondaryStagingStore&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSecondaryStagingStore.html","Deletes a secondary staging store ."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSecurityGroup&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSecurityGroup.html","Deletes security group"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteServiceOffering&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteServiceOffering.html","Deletes a service offering."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSnapshot&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSnapshot.html","Deletes a snapshot of a disk volume."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSnapshotPolicies&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSnapshotPolicies.html","Deletes snapshot policies for the account."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSrxFirewall&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSrxFirewall.html"," delete a SRX firewall device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteSslCert&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteSslCert.html","Delete a certificate to CloudStack"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteStaticRoute&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteStaticRoute.html","Deletes a static route"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteStorageNetworkIpRange&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteStorageNetworkIpRange.html","Deletes a storage network IP Range."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteStoragePool&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteStoragePool.html","Deletes a storage pool."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteStratosphereSsp&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteStratosphereSsp.html","Removes stratosphere ssp server"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteTags&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteTags.html","Deleting resource tag(s)"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteTemplate&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteTemplate.html","Deletes a template from the system. All virtual machines using the deleted template will not be affected."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteTrafficMonitor&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteTrafficMonitor.html","Deletes an traffic monitor host."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteTrafficType&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteTrafficType.html","Deletes traffic type of a physical network"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteUcsManager&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteUcsManager.html","Delete a Ucs manager"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteUser&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteUser.html","Deletes a user for an account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVMSnapshot&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVMSnapshot.html","Deletes a vmsnapshot."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVPC&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVPC.html","Deletes a VPC"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVPCOffering&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVPCOffering.html","Deletes VPC offering"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVlanIpRange&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVlanIpRange.html","Creates a VLAN IP range."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVolume&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVolume.html","Deletes a detached disk volume."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVpnConnection&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVpnConnection.html","Delete site to site vpn connection"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVpnCustomerGateway&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVpnCustomerGateway.html","Delete site to site vpn customer gateway"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteVpnGateway&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteVpnGateway.html","Delete site to site vpn gateway"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deleteZone&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deleteZone.html","Deletes a Zone."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=deployVirtualMachine&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/deployVirtualMachine.html","Creates and automatically starts a virtual machine based on a service offering, disk offering, and template."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=destroyLunOnFiler&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/destroyLunOnFiler.html","Destroy a LUN"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=destroyRouter&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/destroyRouter.html","Destroys a router."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=destroySystemVm&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/destroySystemVm.html","Destroyes a system virtual machine."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=destroyVirtualMachine&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/destroyVirtualMachine.html","Destroys a virtual machine. Once destroyed, only the administrator can recover it."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=destroyVolumeOnFiler&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/destroyVolumeOnFiler.html","Destroy a Volume"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=detachIso&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/detachIso.html","Detaches any ISO file (if any) currently attached to a virtual machine."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=detachVolume&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/detachVolume.html","Detaches a disk volume from a virtual machine."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableAccount&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableAccount.html","Disables an account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableAutoScaleVmGroup&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableAutoScaleVmGroup.html","Disables an AutoScale Vm Group"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableCiscoNexusVSM&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableCiscoNexusVSM.html","disable a Cisco Nexus VSM device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableOutOfBandManagementForCluster&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableOutOfBandManagementForCluster.html","Disables out-of-band management for a cluster"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableOutOfBandManagementForHost&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableOutOfBandManagementForHost.html","Disables out-of-band management for a host"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableOutOfBandManagementForZone&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableOutOfBandManagementForZone.html","Disables out-of-band management for a zone"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableStaticNat&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableStaticNat.html","Disables static rule for given IP address"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disableUser&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disableUser.html","Disables a user account"
